WORD,RANK,FREQUENCY,LOG(RANK*FREQUENCY),LOG(TOTAL)
sprang,9537,1,9.162934249578912,12.394351422798255
supplement,9538,1,9.16303909885817,12.394351422798255
horsewoman?--pleasant,9539,1,9.163143937145207,12.394351422798255
woodhouse--well,9540,1,9.163248764442333,12.394351422798255
transgression,9541,1,9.163353580751846,12.394351422798255
seduced,9542,1,9.163458386076051,12.394351422798255
eats,9543,1,9.163563180417254,12.394351422798255
antidote,9544,1,9.163667963777751,12.394351422798255
heartless,9545,1,9.163772736159848,12.394351422798255
finest-looking,9546,1,9.163877497565842,12.394351422798255
lawfully,9547,1,9.163982247998034,12.394351422798255
replaced,9548,1,9.16408698745872,12.394351422798255
relinquishment,9549,1,9.164191715950203,12.394351422798255
purest,9550,1,9.164296433474776,12.394351422798255
certify,9551,1,9.164401140034737,12.394351422798255
impeaching,9552,1,9.164505835632383,12.394351422798255
woodhouse.--i,9553,1,9.164610520270008,12.394351422798255
awkwardnesses,9554,1,9.164715193949908,12.394351422798255
sea-faring,9555,1,9.164819856674374,12.394351422798255
intelligence--listened,9556,1,9.1649245084457,12.394351422798255
steaks,9557,1,9.16502914926618,12.394351422798255
determining,9558,1,9.165133779138104,12.394351422798255
shakespeare,9559,1,9.165238398063762,12.394351422798255
smith!--oh!--i,9560,1,9.165343006045447,12.394351422798255
narratives,9561,1,9.165447603085447,12.394351422798255
ornaments,9562,1,9.165552189186048,12.394351422798255
alternatives,9563,1,9.165656764349542,12.394351422798255
landscapes,9564,1,9.165761328578215,12.394351422798255
housebreaking,9565,1,9.165865881874353,12.394351422798255
inconvenient.--poor,9566,1,9.165970424240243,12.394351422798255
quadrille,9567,1,9.166074955678168,12.394351422798255
play;--yes,9568,1,9.166179476190413,12.394351422798255
well-bound,9569,1,9.166283985779263,12.394351422798255
colonnade,9570,1,9.166388484447,12.394351422798255
maid-servant,9571,1,9.166492972195906,12.394351422798255
uppermost,9572,1,9.166597449028265,12.394351422798255
tautology,9573,1,9.166701914946353,12.394351422798255
disgusts,9574,1,9.166806369952454,12.394351422798255
difference--which,9575,1,9.166910814048848,12.394351422798255
"pause--""what",9576,1,9.16701524723781,12.394351422798255
specious,9577,1,9.16711966952162,12.394351422798255
do--small,9578,1,9.167224080902555,12.394351422798255
disposing,9579,1,9.167328481382892,12.394351422798255
establish,9580,1,9.167432870964907,12.394351422798255
again!--but,9581,1,9.167537249650874,12.394351422798255
resulting,9582,1,9.167641617443067,12.394351422798255
do's,9583,1,9.167745974343763,12.394351422798255
rued,9584,1,9.16785032035523,12.394351422798255
pleasure.--and,9585,1,9.167954655479745,12.394351422798255
but--that,9586,1,9.168058979719577,12.394351422798255
appropriation,9587,1,9.168163293076997,12.394351422798255
carriage;--one,9588,1,9.168267595554275,12.394351422798255
stormy,9589,1,9.16837188715368,12.394351422798255
knightley!--never,9590,1,9.168476167877484,12.394351422798255
adventurous,9591,1,9.16858043772795,12.394351422798255
harboured,9592,1,9.16868469670735,12.394351422798255
demand,9593,1,9.168788944817948,12.394351422798255
phrase--and,9594,1,9.168893182062009,12.394351422798255
taylor--it,9595,1,9.1689974084418,12.394351422798255
"counter,--trying",9596,1,9.169101623959586,12.394351422798255
him.--she,9597,1,9.169205828617628,12.394351422798255
religious,9598,1,9.169310022418191,12.394351422798255
night's,9599,1,9.169414205363537,12.394351422798255
scouted,9600,1,9.169518377455928,12.394351422798255
gaiters,9601,1,9.169622538697624,12.394351422798255
lake,9602,1,9.169726689090886,12.394351422798255
cox's,9603,1,9.169830828637973,12.394351422798255
yes--entirely,9604,1,9.169934957341145,12.394351422798255
me.--miss,9605,1,9.170039075202657,12.394351422798255
important.--it,9606,1,9.17014318222477,12.394351422798255
14,9607,1,9.170247278409738,12.394351422798255
brook,9608,1,9.170351363759819,12.394351422798255
villain,9609,1,9.170455438277267,12.394351422798255
much--for,9610,1,9.170559501964338,12.394351422798255
letters!--express,9611,1,9.170663554823284,12.394351422798255
mantel,9612,1,9.17076759685636,12.394351422798255
isabella;--which,9613,1,9.170871628065816,12.394351422798255
unproductively,9614,1,9.170975648453906,12.394351422798255
ribband,9615,1,9.17107965802288,12.394351422798255
her--shall,9616,1,9.17118365677499,12.394351422798255
bathed,9617,1,9.171287644712482,12.394351422798255
abydos,9618,1,9.171391621837609,12.394351422798255
erroneous,9619,1,9.171495588152615,12.394351422798255
"to.--""was",9620,1,9.171599543659752,12.394351422798255
grandfather,9621,1,9.171703488361265,12.394351422798255
"assurances,--and",9622,1,9.171807422259398,12.394351422798255
"harriet!""--those",9623,1,9.171911345356401,12.394351422798255
destruction,9624,1,9.172015257654515,12.394351422798255
deadening,9625,1,9.172119159155985,12.394351422798255
cold--which,9626,1,9.172223049863055,12.394351422798255
although,9627,1,9.172326929777967,12.394351422798255
bone,9628,1,9.172430798902962,12.394351422798255
reserves,9629,1,9.172534657240284,12.394351422798255
summit,9630,1,9.172638504792172,12.394351422798255
ungenial,9631,1,9.172742341560864,12.394351422798255
letter;--she,9632,1,9.172846167548602,12.394351422798255
pique,9633,1,9.172949982757624,12.394351422798255
surname,9634,1,9.173053787190167,12.394351422798255
tables,9635,1,9.173157580848466,12.394351422798255
bates--i,9636,1,9.173261363734762,12.394351422798255
ordinarily,9637,1,9.173365135851288,12.394351422798255
dismal,9638,1,9.173468897200278,12.394351422798255
pianoforte--and,9639,1,9.173572647783969,12.394351422798255
elegance;--ease,9640,1,9.17367638760459,12.394351422798255
portfolio,9641,1,9.17378011666438,12.394351422798255
mar,9642,1,9.173883834965567,12.394351422798255
you--but,9643,1,9.173987542510384,12.394351422798255
"ready;""--and",9644,1,9.174091239301061,12.394351422798255
hoped--`not,9645,1,9.17419492533983,12.394351422798255
effect.--i,9646,1,9.174298600628918,12.394351422798255
bravado,9647,1,9.174402265170553,12.394351422798255
grievously,9648,1,9.174505918966966,12.394351422798255
bride-people,9649,1,9.174609562020384,12.394351422798255
impossible!--i,9650,1,9.174713194333032,12.394351422798255
taste.--at,9651,1,9.174816815907135,12.394351422798255
relic--i,9652,1,9.174920426744922,12.394351422798255
airy!--mr,9653,1,9.175024026848615,12.394351422798255
recognise,9654,1,9.175127616220438,12.394351422798255
unknown.--i,9655,1,9.175231194862615,12.394351422798255
hartfield--at,9656,1,9.175334762777368,12.394351422798255
change?--it,9657,1,9.175438319966918,12.394351422798255
ill-assorted,9658,1,9.175541866433488,12.394351422798255
humiliating,9659,1,9.175645402179295,12.394351422798255
baskets,9660,1,9.175748927206564,12.394351422798255
needlework,9661,1,9.17585244151751,12.394351422798255
jumble,9662,1,9.175955945114351,12.394351422798255
mind.--it,9663,1,9.176059437999308,12.394351422798255
sinner,9664,1,9.176162920174596,12.394351422798255
1st,9665,1,9.17626639164243,12.394351422798255
inexpensive,9666,1,9.17636985240503,12.394351422798255
recantation,9667,1,9.176473302464606,12.394351422798255
recognising,9668,1,9.176576741823373,12.394351422798255
reduce,9669,1,9.176680170483548,12.394351422798255
up--her,9670,1,9.17678358844734,12.394351422798255
solicitously,9671,1,9.176886995716963,12.394351422798255
gale,9672,1,9.176990392294629,12.394351422798255
well-tied,9673,1,9.177093778182547,12.394351422798255
"letter.--""oh",9674,1,9.177197153382929,12.394351422798255
appears--i,9675,1,9.177300517897983,12.394351422798255
yes--rather--i,9676,1,9.177403871729918,12.394351422798255
month's,9677,1,9.177507214880942,12.394351422798255
inclines,9678,1,9.177610547353265,12.394351422798255
futurity,9679,1,9.17771386914909,12.394351422798255
"friend!""--repeated",9680,1,9.177817180270623,12.394351422798255
exult,9681,1,9.177920480720072,12.394351422798255
conservatory,9682,1,9.178023770499639,12.394351422798255
say;--when,9683,1,9.17812704961153,12.394351422798255
equal.--this,9684,1,9.178230318057949,12.394351422798255
sir--but,9685,1,9.178333575841096,12.394351422798255
broadway,9686,1,9.178436822963175,12.394351422798255
how?--they,9687,1,9.178540059426386,12.394351422798255
sanguinely,9688,1,9.178643285232928,12.394351422798255
augmented,9689,1,9.178746500385005,12.394351422798255
withered,9690,1,9.178849704884811,12.394351422798255
disagreeableness,9691,1,9.17895289873455,12.394351422798255
sultaness,9692,1,9.179056081936416,12.394351422798255
inspiration,9693,1,9.179159254492609,12.394351422798255
perusal,9694,1,9.17926241640532,12.394351422798255
himself--which,9695,1,9.179365567676752,12.394351422798255
thought!--she,9696,1,9.179468708309095,12.394351422798255
chasms,9697,1,9.179571838304547,12.394351422798255
wont,9698,1,9.179674957665297,12.394351422798255
yes!--that,9699,1,9.179778066393542,12.394351422798255
reprehension,9700,1,9.179881164491475,12.394351422798255
cherishing,9701,1,9.179984251961283,12.394351422798255
glossy,9702,1,9.180087328805161,12.394351422798255
security.--what,9703,1,9.1801903950253,12.394351422798255
breeze--and,9704,1,9.180293450623886,12.394351422798255
usher,9705,1,9.18039649560311,12.394351422798255
handle,9706,1,9.18049952996516,12.394351422798255
anne--but,9707,1,9.180602553712227,12.394351422798255
be--but,9708,1,9.180705566846491,12.394351422798255
landaulette,9709,1,9.180808569370145,12.394351422798255
occurring,9710,1,9.18091156128537,12.394351422798255
children.--they,9711,1,9.181014542594355,12.394351422798255
puddle,9712,1,9.181117513299279,12.394351422798255
patch,9713,1,9.18122047340233,12.394351422798255
robbed,9714,1,9.18132342290569,12.394351422798255
23rd,9715,1,9.18142636181154,12.394351422798255
you.--let,9716,1,9.181529290122063,12.394351422798255
plotting,9717,1,9.181632207839439,12.394351422798255
delicately,9718,1,9.181735114965848,12.394351422798255
"she.--""i",9719,1,9.181838011503471,12.394351422798255
been.--mr,9720,1,9.181940897454485,12.394351422798255
perceive.--he,9721,1,9.18204377282107,12.394351422798255
indeed!--that,9722,1,9.1821466376054,12.394351422798255
needful,9723,1,9.182249491809657,12.394351422798255
fidget,9724,1,9.182352335436015,12.394351422798255
comfort.--that,9725,1,9.182455168486648,12.394351422798255
before--and,9726,1,9.182557990963732,12.394351422798255
vanity--but,9727,1,9.18266080286944,12.394351422798255
says;--but,9728,1,9.182763604205949,12.394351422798255
hither?--the,9729,1,9.182866394975427,12.394351422798255
horribly,9730,1,9.18296917518005,12.394351422798255
talking--strawberries,9731,1,9.18307194482199,12.394351422798255
incurious,9732,1,9.183174703903413,12.394351422798255
unabated,9733,1,9.183277452426493,12.394351422798255
elton's--a,9734,1,9.1833801903934,12.394351422798255
stabbed,9735,1,9.1834829178063,12.394351422798255
befriended,9736,1,9.183585634667363,12.394351422798255
hope--he,9737,1,9.183688340978756,12.394351422798255
no--a,9738,1,9.183791036742646,12.394351422798255
special,9739,1,9.1838937219612,12.394351422798255
distance--and,9740,1,9.18399639663658,12.394351422798255
praising,9741,1,9.184099060770956,12.394351422798255
decorated,9742,1,9.184201714366488,12.394351422798255
"place,""--""our",9743,1,9.184304357425342,12.394351422798255
unexpensively,9744,1,9.184406989949679,12.394351422798255
hesitating--it,9745,1,9.184509611941662,12.394351422798255
sir.--we,9746,1,9.184612223403452,12.394351422798255
magnified,9747,1,9.18471482433721,12.394351422798255
been!--every,9748,1,9.184817414745098,12.394351422798255
hysterics,9749,1,9.184919994629272,12.394351422798255
court-plaister?--i,9750,1,9.185022563991893,12.394351422798255
fellow!--no,9751,1,9.18512512283512,12.394351422798255
duplicate,9752,1,9.185227671161108,12.394351422798255
symptom,9753,1,9.185330208972015,12.394351422798255
well!--(as,9754,1,9.185432736269998,12.394351422798255
two--from,9755,1,9.185535253057212,12.394351422798255
donwell?--_there,9756,1,9.18563775933581,12.394351422798255
avowed,9757,1,9.18574025510795,12.394351422798255
instantaneously,9758,1,9.185842740375783,12.394351422798255
internally,9759,1,9.18594521514146,12.394351422798255
alternation,9760,1,9.186047679407139,12.394351422798255
unequalled,9761,1,9.186150133174966,12.394351422798255
melodies,9762,1,9.186252576447092,12.394351422798255
suitableness,9763,1,9.186355009225672,12.394351422798255
grierson,9764,1,9.186457431512851,12.394351422798255
indoors,9765,1,9.186559843310778,12.394351422798255
myself!--the,9766,1,9.186662244621605,12.394351422798255
obstinacy,9767,1,9.186764635447478,12.394351422798255
coughing,9768,1,9.18686701579054,12.394351422798255
becomingly,9769,1,9.186969385652942,12.394351422798255
scruple--without,9770,1,9.187071745036828,12.394351422798255
go.--why,9771,1,9.187174093944343,12.394351422798255
afterwards--as,9772,1,9.187276432377631,12.394351422798255
"came--""very",9773,1,9.187378760338836,12.394351422798255
announce--but,9774,1,9.1874810778301,12.394351422798255
homewards,9775,1,9.187583384853566,12.394351422798255
guinea,9776,1,9.187685681411377,12.394351422798255
conveyance,9777,1,9.18778796750567,12.394351422798255
vainly,9778,1,9.187890243138591,12.394351422798255
exhibited,9779,1,9.187992508312275,12.394351422798255
hindered,9780,1,9.188094763028863,12.394351422798255
mood,9781,1,9.188197007290492,12.394351422798255
useable,9782,1,9.188299241099303,12.394351422798255
apparatus,9783,1,9.18840146445743,12.394351422798255
road--the,9784,1,9.188503677367008,12.394351422798255
ford's.--emma,9785,1,9.188605879830176,12.394351422798255
blamed,9786,1,9.188708071849069,12.394351422798255
penitence,9787,1,9.18881025342582,12.394351422798255
murmurs,9788,1,9.188912424562563,12.394351422798255
blowing,9789,1,9.18901458526143,12.394351422798255
altogether--face,9790,1,9.189116735524555,12.394351422798255
no!--she,9791,1,9.189218875354072,12.394351422798255
retrenching,9792,1,9.189321004752108,12.394351422798255
coupled,9793,1,9.189423123720795,12.394351422798255
deficiency--but,9794,1,9.189525232262262,12.394351422798255
1789,9795,1,9.189627330378642,12.394351422798255
occurred;--do,9796,1,9.189729418072059,12.394351422798255
inconsolable,9797,1,9.189831495344642,12.394351422798255
weary,9798,1,9.18993356219852,12.394351422798255
sleepless,9799,1,9.190035618635818,12.394351422798255
devil,9800,1,9.190137664658664,12.394351422798255
waives,9801,1,9.19023970026918,12.394351422798255
refreshments,9802,1,9.190341725469493,12.394351422798255
hushed,9803,1,9.190443740261726,12.394351422798255
imposing,9804,1,9.190545744648004,12.394351422798255
satisfaction!--it,9805,1,9.190647738630446,12.394351422798255
improbable,9806,1,9.190749722211178,12.394351422798255
fresh-feeling,9807,1,9.19085169539232,12.394351422798255
heats,9808,1,9.190953658175992,12.394351422798255
springs,9809,1,9.191055610564316,12.394351422798255
